,Date,SX5E,Value
1729,1996/11/13,-0.6229421929413603,0.046220407
1730,1996/11/14,-0.621899035612647,0.046263322
1731,1996/11/15,-0.6099953431046224,0.046306297
1732,1996/11/18,-0.5857687453303041,0.046435222
1733,1996/11/19,-0.577306497093641,0.046478257
1734,1996/11/20,-0.56584151561171,0.046521112
1735,1996/11/21,-0.5693902003561175,0.046564147
1736,1996/11/22,-0.5627412910273105,0.046607062
1737,1996/11/25,-0.5638721905612424,0.046736106
1738,1996/11/26,-0.6005581814766383,0.04677908
1739,1996/11/27,-0.5489755139418632,0.046821997
1740,1996/11/29,-0.5630142667768805,0.046907946
1741,1996/12/2,-0.5554391897263191,0.04703699
1742,1996/12/3,-0.5497749429227458,0.047079965
1743,1996/12/4,-0.5424143468182752,0.04712294
1744,1996/12/5,-0.5680448198760949,0.047166035
1745,1996/12/6,-0.5738455545544525,0.04720895
1746,1996/12/9,-0.6081722550628524,0.047337994
1747,1996/12/10,-0.5790125955284522,0.04738103
1748,1996/12/11,-0.5673623805021706,0.047424003
1749,1996/12/12,-0.5547859977541343,0.047467038
1750,1996/12/13,-0.5421316219347923,0.047510013
1751,1996/12/16,-0.5207322729953039,0.047638997
1752,1996/12/17,-0.5168033720282819,0.04768209
1753,1996/12/18,-0.5261332931832202,0.047725186
1754,1996/12/19,-0.5149022909152063,0.0477681
1755,1996/12/20,-0.48545990649732307,0.047811136
1756,1996/12/23,-0.46291015975607647,0.04794024
1757,1996/12/24,-0.45953695942210704,0.047983274
1758,1996/12/26,-0.4767344316450035,0.048069283
1759,1996/12/27,-0.4726105479997172,0.048112318
1760,1996/12/30,-0.4627736718812917,0.04824142
1761,1996/12/31,-0.44704831887928964,0.048284516
1762,1997/1/2,-0.44842294676105204,0.048370644
1763,1997/1/3,-0.4439773416966295,0.04841368
1764,1997/1/6,-0.40784705141428645,0.048542842
1765,1997/1/7,-0.39610909418278595,0.048585877
1766,1997/1/8,-0.40259226823506833,0.04862897
1767,1997/1/9,-0.43507638243387237,0.048672006
1768,1997/1/10,-0.38887523681918673,0.04871504
1769,1997/1/13,-0.38206059221385563,0.048844263
1770,1997/1/14,-0.34424370176452784,0.048887298
1771,1997/1/15,-0.3271729682825032,0.04893045
1772,1997/1/16,-0.3049936886299585,0.048973545
1773,1997/1/17,-0.3160882030231876,0.04901658
1774,1997/1/20,-0.29253429548888094,0.049145684
1775,1997/1/21,-0.323380555190266,0.049188778
1776,1997/1/22,-0.2949228332976163,0.04923193
1777,1997/1/23,-0.28334086220872695,0.049274907
1778,1997/1/24,-0.2906332143758054,0.04931806
1779,1997/1/27,-0.24030818511583385,0.049447283
1780,1997/1/28,-0.23678874777316622,0.049490377
1781,1997/1/29,-0.2789440028138711,0.04953353
1782,1997/1/30,-0.3196661351693344,0.049576506
1783,1997/1/31,-0.2592410031752808,0.04961954
1784,1997/2/3,-0.19462374359854834,0.049748942
1785,1997/2/4,-0.21985450216592672,0.049791917
1786,1997/2/5,-0.199410568349933,0.04983501
1787,1997/2/6,-0.1799220496574331,0.049878165
1788,1997/2/7,-0.20144813733779285,0.04992138
1789,1997/2/10,-0.16585404942067636,0.05005066
1790,1997/2/11,-0.1655908228050198,0.050093696
1791,1997/2/12,-0.1836364696783647,0.05013679
1792,1997/2/13,-0.22409537541817143,0.050179943
1793,1997/2/14,-0.22070267681637556,0.050222978
1794,1997/2/18,-0.1724737113477435,0.050395414
1795,1997/2/19,-0.14126673369156947,0.050438568
1796,1997/2/20,-0.18583002480883615,0.050481662
1797,1997/2/21,-0.21333233157799156,0.050524816
1798,1997/2/24,-0.19388280942114489,0.050654218
1799,1997/2/25,-0.2598844460135523,0.05069737
1800,1997/2/26,-0.27919748029561425,0.050740346
1801,1997/2/27,-0.3326617306756385,0.05078356
1802,1997/2/28,-0.32819662734339,0.050826594
1803,1997/3/3,-0.28754273892531934,0.050955996
1804,1997/3/4,-0.24913115130728586,0.05099909
1805,1997/3/5,-0.25616027685870774,0.051042244
1806,1997/3/6,-0.3208067838371796,0.051085398
1807,1997/3/7,-0.3228443528250395,0.05112867
1808,1997/3/10,-0.36865553308319676,0.05125813
1809,1997/3/11,-0.36816807638753646,0.051301107
1810,1997/3/12,-0.3958946132366956,0.05134444
1811,1997/3/13,-0.426136426635462,0.051387355
1812,1997/3/14,-0.3946077275601522,0.05143051
1813,1997/3/17,-0.3218694394337188,0.05156009
1814,1997/3/18,-0.2993294418263856,0.051603124
1815,1997/3/19,-0.3152302792388253,0.051646397
1816,1997/3/20,-0.30352156940906455,0.05168949
1817,1997/3/21,-0.30860086817784516,0.051732525
1818,1997/3/24,-0.3239460049572319,0.051861987
1819,1997/3/25,-0.3567518405751717,0.0519052
1820,1997/3/26,-0.3999015072750236,0.051948354
1821,1997/3/27,-0.42434258599543184,0.05199139
1822,1997/3/31,-0.4040448891881363,0.052164182
1823,1997/4/1,-0.36161665839786145,0.052207276
1824,1997/4/2,-0.3358789448669968,0.05225043
1825,1997/4/3,-0.3294152690825408,0.052293643
1826,1997/4/4,-0.3251451484285563,0.052336797
1827,1997/4/7,-0.27939246297387865,0.05246626
1828,1997/4/8,-0.29060396697406604,0.052509412
1829,1997/4/9,-0.2763604823268713,0.052552685
1830,1997/4/10,-0.2812155510156481,0.05259572
1831,1997/4/11,-0.28220996267479515,0.052638993
1832,1997/4/14,-0.28546617340180624,0.052768633
1833,1997/4/15,-0.2567159774917602,0.052811727
1834,1997/4/16,-0.23073453561306498,0.05285494
1835,1997/4/17,-0.22914542678521266,0.052897975
1836,1997/4/18,-0.19790920172729926,0.052941248
1837,1997/4/21,-0.2037684312091361,0.053070888
1838,1997/4/22,-0.2108268041622978,0.05311404
1839,1997/4/23,-0.2137417952023463,0.053156957
1840,1997/4/24,-0.2870747804974854,0.05320035
1841,1997/4/25,-0.3024199172768721,0.053243503
1842,1997/4/28,-0.25606278551957534,0.053373024
1843,1997/4/29,-0.25412270787084745,0.053416297
1844,1997/4/30,-0.27019902969372467,0.05345939
1845,1997/5/1,-0.2925537937567073,0.053502604
1846,1997/5/2,-0.3280893868703446,0.053545758
1847,1997/5/5,-0.33367564060261196,0.05367528
1848,1997/5/6,-0.2906332143758054,0.053718552
1849,1997/5/7,-0.2994269331655176,0.053761825
1850,1997/5/8,-0.39057158612008486,0.05380504
1851,1997/5/9,-0.3844881265582438,0.05384831
1852,1997/5/12,-0.4614185422673561,0.053977773
1853,1997/5/13,-0.5883327675494775,0.054020926
1854,1997/5/14,-0.4618572532934503,0.05406426
1855,1997/5/15,-0.5013412456419364,0.054107472
1856,1997/5/16,-0.5005515657949667,0.054150626
1857,1997/5/19,-0.44115984199571295,0.054280207
1858,1997/5/20,-0.46449926858392926,0.05432342
1859,1997/5/21,-0.44641462517493113,0.054366633
1860,1997/5/22,-0.4704169928692457,0.054409847
1861,1997/5/23,-0.5307738809259066,0.05445306
1862,1997/5/27,-0.5119775507412444,0.054625973
1863,1997/5/28,-0.5215122037083605,0.054669306
1864,1997/5/29,-0.5495312145749156,0.0547124
1865,1997/5/30,-0.5278101442162919,0.054755554
1866,1997/6/2,-0.5175930518752516,0.054885313
1867,1997/6/3,-0.4629394071578163,0.054928467
1868,1997/6/4,-0.45062625102543646,0.05497168
1869,1997/6/5,-0.4629004106221635,0.055014953
1870,1997/6/6,-0.4153246371257159,0.055058226
1871,1997/6/9,-0.3861162319217494,0.055187866
1872,1997/6/10,-0.4473992877001652,0.05523096
1873,1997/6/11,-0.44690208187059144,0.055274233
1874,1997/6/12,-0.42117411747363975,0.055317506
1875,1997/6/13,-0.41013809788389033,0.05536072
1876,1997/6/16,-0.41038182623172054,0.05549042
1877,1997/6/17,-0.35316415929511186,0.055533454
1878,1997/6/18,-0.34621302681499555,0.055576906
1879,1997/6/19,-0.3596375842134808,0.05562012
1880,1997/6/20,-0.3374583045609361,0.055663154
1881,1997/6/23,-0.332203521381718,0.055792853
1882,1997/6/24,-0.310823670710056,0.055836186
1883,1997/6/25,-0.3146258329362066,0.0558794
1884,1997/6/26,-0.3541780692220853,0.05592273
1885,1997/6/27,-0.41329681727176903,0.055965886
1886,1997/6/30,-0.4022705468159326,0.056095526
1887,1997/7/1,-0.3953681600053825,0.056138918
1888,1997/7/2,-0.34686621878718044,0.05618213
1889,1997/7/3,-0.33314918737129884,0.056225285
1890,1997/7/7,-0.35060013707593846,0.056398317
1891,1997/7/8,-0.41321882420046346,0.05644153
1892,1997/7/9,-0.40484431816901895,0.056484863
1893,1997/7/10,-0.39858537419674034,0.056527957
1894,1997/7/11,-0.39362306503491856,0.05657129
1895,1997/7/14,-0.39636257166452954,0.05670093
1896,1997/7/15,-0.39535841087146906,0.056744203
1897,1997/7/16,-0.3370780883383212,0.056787476
1898,1997/7/17,-0.30798667274131303,0.05683075
1899,1997/7/18,-0.30484745162126076,0.056873903
1900,1997/7/21,-0.26291642666055964,0.05700384
1901,1997/7/22,-0.22216504690335653,0.057046935
1902,1997/7/23,-0.24726906672986312,0.057090268
1903,1997/7/24,-0.24969660107425176,0.05713348
1904,1997/7/25,-0.27518083712337327,0.057176694
1905,1997/7/28,-0.30913707054307127,0.057306394
1906,1997/7/29,-0.36839230646754023,0.057349786
1907,1997/7/30,-0.3278846550581673,0.057393
1908,1997/7/31,-0.312178800323992,0.057436094
1909,1997/8/1,-0.3120618107170332,0.057479367
1910,1997/8/4,-0.28403305071656465,0.057609186
1911,1997/8/5,-0.26142480917183886,0.05765234
1912,1997/8/6,-0.2444418178950336,0.05769573
1913,1997/8/7,-0.253021055738655,0.057738945
1914,1997/8/8,-0.27180763678940384,0.05778216
1915,1997/8/11,-0.29207608619495995,0.057912037
1916,1997/8/12,-0.2669623172345404,0.05795519
1917,1997/8/13,-0.23546286556097046,0.057998464
1918,1997/8/14,-0.19641758423857847,0.058041796
1919,1997/8/15,-0.17550569199475083,0.05808495
1920,1997/8/18,-0.16442092673543476,0.05821477
1921,1997/8/19,-0.14661900820992002,0.058257982
1922,1997/8/20,-0.1429338355907278,0.058301136
1923,1997/8/21,-0.15801574575445843,0.058344528
1924,1997/8/22,-0.1329312241957782,0.05838786
1925,1997/8/25,-0.1223436647660359,0.05851756
1926,1997/8/26,-0.11758608741639105,0.058560833
1927,1997/8/27,-0.11972114774338331,0.058603987
1928,1997/8/28,-0.09585526792385393,0.05864732
1929,1997/8/29,-0.128144399444394,0.058690414
1930,1997/9/2,-0.12413750540606602,0.058863565
1931,1997/9/3,-0.09782459297432161,0.05890684
1932,1997/9/4,-0.047577556785655645,0.05895023
1933,1997/9/5,-0.046953612215210556,0.058993205
1934,1997/9/8,-0.06336140459113693,0.059123084
1935,1997/9/9,-0.05797013353713401,0.059166297
1936,1997/9/10,-0.0448672975577845,0.05920969
1937,1997/9/11,-0.04207904525860733,0.059252903
1938,1997/9/12,0.016542496961503114,0.059296116
1939,1997/9/15,0.030152287904339343,0.059425995
1940,1997/9/16,0.03252132744524835,0.059469208
1941,1997/9/17,0.08222241213477481,0.05951248
1942,1997/9/18,0.06230493155009421,0.059555754
1943,1997/9/19,0.03305752981047488,0.059599027
1944,1997/9/22,0.01803411445022345,0.059728727
1945,1997/9/23,0.08401625277480494,0.05977206
1946,1997/9/24,0.1148820107440164,0.059815332
1947,1997/9/25,0.11153805781178674,0.059858546
1948,1997/9/26,0.12651272750247153,0.05990176
1949,1997/9/29,0.12017579045888734,0.060031578
1950,1997/9/30,0.15139251724897435,0.06007491
1951,1997/10/1,0.18017196056075974,0.060118124
1952,1997/10/2,0.20402809124637616,0.060161337
1953,1997/10/3,0.18596294610520442,0.06020467
1954,1997/10/6,0.1988318028706372,0.06033443
1955,1997/10/7,0.23534230937559514,0.060377523
1956,1997/10/8,0.2597346424264376,0.060420915
1957,1997/10/9,0.2911950975643548,0.06046419
1958,1997/10/10,0.32663319933886015,0.0605074
1959,1997/10/13,0.2832982990946577,0.06063728
1960,1997/10/14,0.29853619540099946,0.060680494
1961,1997/10/15,0.2850141466633822,0.060723647
1962,1997/10/16,0.30089548580799547,0.06076704
1963,1997/10/17,0.34255353501912666,0.060810253
1964,1997/10/20,0.37617829788577545,0.060940012
1965,1997/10/21,0.4133809928985711,0.060983405
1966,1997/10/22,0.4886053101728723,0.06102656
1967,1997/10/23,0.4309196848084297,0.06106977
1968,1997/10/24,0.39864030242180304,0.061113104
1969,1997/10/27,0.4089451369680624,0.06126927
1970,1997/10/28,0.4273710000640227,0.061326608
1971,1997/10/29,0.43386392325021805,0.061383888
1972,1997/10/30,0.39697320052264473,0.06144111
1973,1997/10/31,0.41245482517681664,0.06149845
1974,1997/11/3,0.4429013703877604,0.061670408
1975,1997/11/4,0.4389529711529116,0.061727867
1976,1997/11/5,0.41679318976819335,0.061785266
1977,1997/11/6,0.37188867896396455,0.061842665
1978,1997/11/7,0.3212321791509438,0.061900005
1979,1997/11/10,0.21093047805692625,0.062072024
1980,1997/11/11,0.30111971588799924,0.062129483
1981,1997/11/12,0.2668222627813387,0.062186822
1982,1997/11/13,0.3419490887165075,0.062244162
1983,1997/11/14,0.4536059194244611,0.06230156
1984,1997/11/17,0.40624462687410423,0.0624737
1985,1997/11/18,0.4073852755419495,0.0625311
1986,1997/11/19,0.3620323045777131,0.06258844
1987,1997/11/20,0.4007851118827087,0.06264572
1988,1997/11/21,0.4711153639325799,0.06270318
1989,1997/11/24,0.43498507365023686,0.062875375
1990,1997/11/25,0.4482048992365448,0.062932774
1991,1997/11/26,0.449170063493952,0.06299023
1992,1997/11/28,0.4484681258522013,0.06310509
1993,1997/12/1,0.3983965740739729,0.06327723
1994,1997/12/2,0.4572715937758265,0.06333469
1995,1997/12/3,0.4948350067434111,0.06339203
1996,1997/12/4,0.5134948490532881,0.06344955
1997,1997/12/5,0.5632446794123808,0.06350683
1998,1997/12/8,0.5653212449358939,0.06367926
1999,1997/12/9,0.4833895235293069,0.06373666
2000,1997/12/10,0.4817224216301486,0.06379394
2001,1997/12/11,0.5002165286635011,0.06385152
2002,1997/12/12,0.5104726175401942,0.06390892
2003,1997/12/15,0.5406266887337415,0.06408124
2004,1997/12/16,0.5170435337976955,0.064138696
2005,1997/12/17,0.5623965047619319,0.064196214
2006,1997/12/18,0.5840493311831635,0.064253554
2007,1997/12/19,0.5567615053600984,0.06431107
2008,1997/12/22,0.5654187362750258,0.06448351
2009,1997/12/23,0.5353036616171313,0.06454091
2010,1997/12/24,0.44683027135478276,0.06459837
2011,1997/12/26,0.3989620238409388,0.064713284
2012,1997/12/29,0.41373196171944665,0.06488572
2013,1997/12/30,0.4736793861517533,0.06494318
2014,1997/12/31,0.4352580493998064,0.06500064
2015,1998/1/2,0.4031054057540515,0.065115616
2016,1998/1/5,0.3972169288704749,0.06528799
2017,1998/1/6,0.4531379609966272,0.06534545
2018,1998/1/7,0.4734259086700097,0.06540309
2019,1998/1/8,0.5334708244414483,0.06546049
2020,1998/1/9,0.53691226871281,0.06551795
2021,1998/1/12,0.571667931113391,0.0656905
2022,1998/1/13,0.5480360305077788,0.0657479
2023,1998/1/14,0.604717495079161,0.06580548
2024,1998/1/15,0.6112396656670961,0.065863
2025,1998/1/16,0.6451666516850543,0.06592052
2026,1998/1/20,0.6571970829339512,0.06615059
2027,1998/1/21,0.6690325315045836,0.06620817
2028,1998/1/22,0.6906171139884231,0.06626557
2029,1998/1/23,0.6800198054247673,0.06632309
2030,1998/1/26,0.6707093825376554,0.06649564
2031,1998/1/27,0.6893204791779662,0.06655328
2032,1998/1/28,0.7136348191575032,0.0666108
2033,1998/1/29,0.7391288043405381,0.06666826
2034,1998/1/30,0.7494336388867974,0.066725716
2035,1998/2/2,0.7933827345675319,0.06689839
2036,1998/2/3,0.8054131658164289,0.06695597
2037,1998/2/4,0.7850764724734801,0.06701343
2038,1998/2/5,0.7189383480062875,0.067071006
2039,1998/2/6,0.7189773445419403,0.067128524
2040,1998/2/9,0.7077755896756662,0.0673012
2041,1998/2/10,0.6511818673095027,0.06735866
2042,1998/2/11,0.6387517215701645,0.067416415
2043,1998/2/12,0.6335456840605126,0.067473695
2044,1998/2/13,0.6676384053549953,0.06753145
2045,1998/2/17,0.6199943879211555,0.067761704
2046,1998/2/18,0.5635664008315165,0.06781916
2047,1998/2/19,0.5537295247130911,0.06787668
2048,1998/2/20,0.486938208273714,0.06793426
2049,1998/2/23,0.4346341048293613,0.068106994
2050,1998/2/24,0.49128632199900407,0.06816451
2051,1998/2/25,0.42702978037706013,0.06822215
2052,1998/2/26,0.33415953071985577,0.06827973
2053,1998/2/27,0.3933367735730187,0.06833731
2054,1998/3/2,0.38621015668246483,0.06850998
2055,1998/3/3,0.42875537707969763,0.0685675
2056,1998/3/4,0.42167750585871,0.06862514
2057,1998/3/5,0.531520997658807,0.068682656
2058,1998/3/6,0.5414553651163645,0.06874035
2059,1998/3/9,0.49189076830162276,0.06891309
2060,1998/3/10,0.355227409106295,0.068970665
2061,1998/3/11,0.34929018655315214,0.06902836
2062,1998/3/12,0.42723451218923747,0.06908588
2063,1998/3/13,0.3335063387476709,0.06914352
2064,1998/3/16,0.21365048641871082,0.06931619
2065,1998/3/17,0.16091742108217702,0.06937377
2066,1998/3/18,0.13009065964861835,0.06943141
2067,1998/3/19,0.10268584421859536,0.06948899
2068,1998/3/20,0.1862554201226008,0.069546685
2069,1998/3/23,0.12351974339111742,0.06971948
2070,1998/3/24,0.15498994766294757,0.069777
2071,1998/3/25,0.18855621572611764,0.069834575
2072,1998/3/26,0.25408989389069114,0.06989227
2073,1998/3/27,0.2016200551698139,0.06994985
2074,1998/3/30,0.057547354200449354,0.070122525
2075,1998/3/31,0.045136706728937534,0.07018034
2076,1998/4/1,0.12076073849368008,0.07023786
2077,1998/4/2,0.09976110404463343,0.0702955
2078,1998/4/3,0.12395845441721154,0.070353076
2079,1998/4/6,-0.017998684492987596,0.07052593
2080,1998/4/7,-0.06141157780849564,0.07058351
2081,1998/4/8,-0.18173538856528962,0.070641145
2082,1998/4/9,-0.1153925322859196,0.07069878
2083,1998/4/13,-0.023779920903518856,0.07092939
2084,1998/4/14,-0.054216716980549175,0.07098691
2085,1998/4/15,-0.09909198038303862,0.07104455
2086,1998/4/16,-0.057570419046692245,0.07110207
2087,1998/4/17,-0.08230397178449689,0.071159825
2088,1998/4/20,-0.1693539884955176,0.07133268
2089,1998/4/21,-0.3037945451586341,0.071390375
2090,1998/4/22,-0.3471586928045764,0.071447894
2091,1998/4/23,-0.38878749461396817,0.07150553
2092,1998/4/24,-0.25151968911602124,0.07156317
2093,1998/4/27,-0.295985488894156,0.07173608
2094,1998/4/28,-0.4147786856265764,0.07179378
2095,1998/4/29,-0.3654090714900991,0.07185136
2096,1998/4/30,-0.21081705502838438,0.071909055
2097,1998/5/1,-0.1662732621789441,0.07196663
2098,1998/5/4,-0.09917972258825762,0.07213955
2099,1998/5/5,-0.10074933314828355,0.072197184
2100,1998/5/6,-0.06219150852155233,0.07225488
2101,1998/5/7,-0.06326391325200495,0.07231258
2102,1998/5/8,0.01872630295806114,0.07237016
2103,1998/5/11,-0.025836988159205543,0.07254307
2104,1998/5/12,-0.04616393236824089,0.07260071
2105,1998/5/13,-0.037496952319400485,0.072658285
2106,1998/5/14,-0.01475222289988948,0.07271592
2107,1998/5/15,0.06377705077098815,0.07277356
2108,1998/5/18,0.0006026630134106675,0.07294659
2109,1998/5/19,-0.01156425611027099,0.07300423
2110,1998/5/20,0.04136379190452675,0.07306187
2111,1998/5/21,0.10466491840297602,0.073119625
2112,1998/5/22,0.104850151947327,0.0731772
2113,1998/5/26,0.18100063694338264,0.073407695
2114,1998/5/27,0.12773136924162232,0.07346521
2115,1998/5/28,0.12436791804156627,0.07352309
2116,1998/5/29,0.11027067040306973,0.07358073
2117,1998/6/1,0.07239528515026279,0.0737537
2118,1998/6/2,0.08818888208965704,0.0738111
2119,1998/6/3,0.08238814741129939,0.07386874
2120,1998/6/4,0.07827401289992603,0.073926434
2121,1998/6/5,0.15236743064029498,0.07398407
2122,1998/6/8,0.13394156754433517,0.074157104
2123,1998/6/9,0.12702943159987165,0.0742148
2124,1998/6/10,0.1998554619315236,0.07427238
2125,1998/6/11,0.28156295325810676,0.07433008
2126,1998/6/12,0.3407206978434437,0.074387714
2127,1998/6/15,0.31119057122034144,0.07456069
2128,1998/6/16,0.3144662802151785,0.074618325
2129,1998/6/17,0.3759833152075115,0.07467602
2130,1998/6/18,0.40605939332975327,0.07473366
2131,1998/6/19,0.32601900390232846,0.07479124
2132,1998/6/22,0.20612415503771564,0.07496421
2133,1998/6/23,0.16886296522144037,0.07502185
2134,1998/6/24,0.21435242406046193,0.075079545
2135,1998/6/25,0.22906386713549015,0.0751373
2136,1998/6/26,0.24457473919140188,0.07519494
2137,1998/6/29,0.2518280948228271,0.07536785
2138,1998/6/30,0.2605730679429735,0.07542549
2139,1998/7/1,0.2553377830315818,0.07548319
2140,1998/7/2,0.19911452775412014,0.075540826
2141,1998/7/6,0.1954293551349279,0.075771555
2142,1998/7/7,0.21939272629358927,0.07582913
2143,1998/7/8,0.26307859535866773,0.07588677
2144,1998/7/9,0.2966546125557503,0.07594447
2145,1998/7/10,0.27170657887185534,0.076002106
2146,1998/7/13,0.37136222573265143,0.07617514
2147,1998/7/14,0.39326852963562653,0.076232776
2148,1998/7/15,0.44518266772345083,0.076290235
2149,1998/7/16,0.45240677595313666,0.07634805
2150,1998/7/17,0.47461530300742116,0.07640575
2151,1998/7/20,0.4972332936860599,0.07657866
2152,1998/7/21,0.48515411676759723,0.07663642
2153,1998/7/22,0.6808972274769559,0.07669406
2154,1998/7/23,0.7409226449805681,0.07675175
2155,1998/7/24,0.819588406526231,0.07680933
2156,1998/7/27,0.7635406356592069,0.076982364
2157,1998/7/28,0.752524114337284,0.07704006
2158,1998/7/29,0.6841144416683143,0.0770977
2159,1998/7/30,0.6411987541823795,0.0771554
2160,1998/7/31,0.47943137516054474,0.077213034
2161,1998/8/3,0.507684365241017,0.07738589
2162,1998/8/4,0.5667933641567878,0.077443644
2163,1998/8/5,0.6539213739391136,0.07750128
2164,1998/8/6,0.6541748514208573,0.07755886
2165,1998/8/7,0.7376956816552969,0.0776165
2166,1998/8/10,0.6988941286807351,0.07778959
2167,1998/8/11,0.566842109826354,0.07784729
2168,1998/8/12,0.5694646268490066,0.077904984
2169,1998/8/13,0.574407437743002,0.07796256
2170,1998/8/14,0.5937399702928903,0.07802014
2171,1998/8/17,0.6499047307668727,0.078192994
2172,1998/8/18,0.6848456267118047,0.07825081
2173,1998/8/19,0.7334840558047916,0.07830845
2174,1998/8/20,0.6792691221134504,0.078366145
2175,1998/8/21,0.6273062383560604,0.07842372
2176,1998/8/24,0.6262825792951735,0.078596696
2177,1998/8/25,0.6291098281300035,0.078654334
2178,1998/8/26,0.6021144763243348,0.07871197
2179,1998/8/27,0.4854075942493404,0.07876961
2180,1998/8/28,0.46881456832906304,0.078827426
2181,1998/8/31,0.5174237500203105,0.07900016
2182,1998/9/1,0.546924629241673,0.07905786
2183,1998/9/2,0.5559815746470417,0.079115614
2184,1998/9/3,0.5435416797737905,0.07917319
2185,1998/9/4,0.4858560544093479,0.07923095
2186,1998/9/8,0.5224543031195249,0.07946144
2187,1998/9/9,0.5565177770122682,0.07951914
2188,1998/9/10,0.6104987314896922,0.079576716
2189,1998/9/11,0.6757399356368697,0.07963441
2190,1998/9/14,0.6941463004650037,0.07980727
2191,1998/9/15,0.6352420333614103,0.07986502
2192,1998/9/16,0.6235138252638227,0.07992254
2193,1998/9/17,0.5820800061326953,0.07998024
2194,1998/9/18,0.5912831885467623,0.08003782
2195,1998/9/21,0.5354888951614818,0.08021079
2196,1998/9/22,0.5750118840456206,0.08026831
2197,1998/9/23,0.6745992869690246,0.080326065
2198,1998/9/24,0.6344231061127008,0.0803837
2199,1998/9/25,0.6325805198031049,0.08044134
2200,1998/9/28,0.6243035051107928,0.080614135
2201,1998/9/29,0.6599658369653019,0.08067183
2202,1998/9/30,0.7117337380444281,0.08072941
2203,1998/10/1,0.7195817908445594,0.08078705
2204,1998/10/2,0.7428724717632095,0.080844685
2205,1998/10/5,0.7258017382811848,0.0810176
2206,1998/10/6,0.7161013500375445,0.081075236
2207,1998/10/7,0.7685906870262482,0.081132755
2208,1998/10/8,0.7439936221632283,0.08119051
2209,1998/10/9,0.6590006727078942,0.08124815
2210,1998/10/12,0.6120098472462394,0.081421
2211,1998/10/13,0.666595248026282,0.08147864
2212,1998/10/14,0.6273257366238867,0.08153622
2213,1998/10/15,0.6745797887011982,0.081593916
2214,1998/10/16,0.6615354475253279,0.081651494
2215,1998/10/19,0.6972367759154902,0.08182423
2216,1998/10/20,0.7106320859122356,0.081881806
2217,1998/10/21,0.780006922838613,0.081939384
2218,1998/10/22,0.7942894040214601,0.08199702
2219,1998/10/23,0.8038435552564025,0.0820546
2220,1998/10/26,0.8237317884393438,0.08222757
2221,1998/10/27,0.8242679908045698,0.08228515
2222,1998/10/28,0.8586239387147095,0.08234261
2223,1998/10/29,0.8332079466029803,0.082400426
2224,1998/10/30,0.7871237905952534,0.082457945
2225,1998/11/2,0.7901362729744343,0.08263068
2226,1998/11/3,0.8393499009683004,0.08268838
2227,1998/11/4,0.749979590385937,0.082745954
2228,1998/11/5,0.778544552751632,0.08280341
2229,1998/11/6,0.8110579143521753,0.08286111
2230,1998/11/9,0.79711665285629,0.083033845
2231,1998/11/10,0.8127737619208995,0.08309142
2232,1998/11/11,0.8886512711673852,0.08314894
2233,1998/11/12,0.8762601219636997,0.08320676
2234,1998/11/13,0.8688702784574893,0.08326416
2235,1998/11/16,0.8902793765308907,0.08343677
2236,1998/11/17,0.908334772538149,0.08349453
2237,1998/11/18,0.9073013643433492,0.08355205
2238,1998/11/19,0.8495864915771673,0.083609626
2239,1998/11/20,0.8342218565299536,0.083667204
2240,1998/11/23,0.8176190814757633,0.08384
2241,1998/11/24,0.8274364593263619,0.083897516
2242,1998/11/25,0.8361814324465083,0.083955154
2243,1998/11/27,0.8138266683835257,0.08407025
2244,1998/11/30,0.8276411911385393,0.084243044
2245,1998/12/1,0.7790905042507715,0.08430056
2246,1998/12/2,0.7111487900096357,0.08435808
2247,1998/12/3,0.7449197898849828,0.08441566
2248,1998/12/4,0.7880402091830948,0.08447324
2249,1998/12/7,0.8184672561262122,0.08464591
2250,1998/12/8,0.8253891412045887,0.08470337
2251,1998/12/9,0.8118768416008845,0.08476101
2252,1998/12/10,0.7699068201045309,0.08481841
2253,1998/12/11,0.779168497322077,0.084876105
2254,1998/12/14,0.7238519114985434,0.08504866
2255,1998/12/15,0.7387583372518362,0.08510624
2256,1998/12/16,0.765090747951407,0.08516376
2257,1998/12/17,0.7466941322571865,0.085221335
2258,1998/12/18,0.7515199535442235,0.08527897
2259,1998/12/21,0.7860708841326272,0.08545153
2260,1998/12/22,0.8059981138512212,0.08550893
2261,1998/12/23,0.8513510848154575,0.085566506
2262,1998/12/24,0.8549875117650836,0.085624024
2263,1998/12/28,0.8719510047740628,0.0858541
2264,1998/12/29,0.8404515531004929,0.08591168
2265,1998/12/30,0.8822850867220616,0.085969195
2266,1998/12/31,0.8687337905827045,0.08602671
2267,1999/1/4,0.8756654247949944,0.08625679
2268,1999/1/5,0.9124391579156089,0.086314246
2269,1999/1/6,0.9377381604203799,0.086371705
2270,1999/1/7,0.953668245234559,0.08642928
2271,1999/1/8,0.997539347843988,0.08648674
2272,1999/1/11,0.9869810358159855,0.0866593
2273,1999/1/12,0.9594202342433509,0.0867167
2274,1999/1/13,0.9112595127121109,0.086774215
2275,1999/1/14,0.8726724406836399,0.086831674
2276,1999/1/15,0.8986831299640745,0.08688925
2277,1999/1/19,0.9191563111818081,0.08711921
2278,1999/1/20,0.9202969598496533,0.08717655
2279,1999/1/21,0.9952483013743846,0.087234065
